Dyad,Round,Player,previous_absent_round,DLIndex,Similarity,Consistency,Joint,Size_visited
444-475,42,444-475PL2,39,0.625,0.4,0.24324324324324326,4,20
444-475,43,444-475PL1,42,0.671875,0.9375,0.7575757575757576,6,30
444-475,43,444-475PL2,42,0.671875,0.5,0.40625,6,25
444-475,44,444-475PL1,43,0.578125,0.8484848484848485,0.7878787878787878,8,29
444-475,44,444-475PL2,43,0.578125,0.4,0.2894736842105263,8,24
444-475,48,444-475PL1,44,0.671875,0.6060606060606061,0.6666666666666666,4,21
444-475,48,444-475PL2,44,0.671875,0.5,0.38461538461538464,4,30
444-475,52,444-475PL1,48,0.203125,0.21428571428571427,0.2857142857142857,0,6
444-475,52,444-475PL2,48,0.203125,0.11428571428571428,0.15625,0,7
444-475,53,444-475PL1,52,0.0625,1.0,0.0,0,0
444-475,53,444-475PL2,52,0.0625,0.1111111111111111,0.0,0,4
462-640,1,462-640PL1,,0.0,1.0,,0,0
462-640,1,462-640PL2,,0.0,1.0,,0,0
462-640,2,462-640PL1,1,0.015625,0.03571428571428571,0.0,0,1
462-640,2,462-640PL2,1,0.015625,1.0,1.0,0,0
462-640,4,462-640PL1,2,0.796875,0.2894736842105263,0.07692307692307693,13,13
462-640,4,462-640PL2,2,0.796875,1.0,0.0,13,64
462-640,5,462-640PL1,4,0.421875,0.390625,0.11764705882352941,8,25
462-640,5,462-640PL2,4,0.421875,0.2857142857142857,0.28125,8,18
462-640,6,462-640PL1,5,0.21875,0.14285714285714285,0.07407407407407407,1,4
462-640,6,462-640PL2,5,0.21875,0.23076923076923078,0.2,1,12
462-640,7,462-640PL1,6,0.40625,0.5675675675675675,0.0,5,26
462-640,7,462-640PL2,6,0.40625,0.21052631578947367,0.2222222222222222,5,10
462-640,9,462-640PL1,7,0.40625,0.4375,0.125,10,28
462-640,9,462-640PL2,7,0.40625,0.2857142857142857,0.16666666666666666,10,18
462-640,11,462-640PL1,9,0.515625,0.46511627906976744,0.30952380952380953,8,27
462-640,11,462-640PL2,9,0.515625,0.34375,0.1111111111111111,8,22
462-640,14,462-640PL1,11,0.453125,0.59375,0.32653061224489793,20,38
462-640,14,462-640PL2,11,0.453125,0.484375,0.2619047619047619,20,31
462-640,15,462-640PL1,14,0.640625,0.29411764705882354,0.1111111111111111,10,12
462-640,15,462-640PL2,14,0.640625,0.765625,0.45454545454545453,10,49
462-640,17,462-640PL1,15,0.984375,0.03571428571428571,0.08333333333333333,1,1
462-640,17,462-640PL2,15,0.984375,1.0,0.765625,1,64
462-640,20,462-640PL1,17,0.984375,1.0,0.0,0,0
462-640,20,462-640PL2,17,0.984375,0.984375,0.984375,0,63
462-640,24,462-640PL1,20,1.0,1.0,1.0,0,0
462-640,24,462-640PL2,20,1.0,1.0,0.984375,0,64
462-640,27,462-640PL1,24,1.0,1.0,1.0,0,0
462-640,27,462-640PL2,24,1.0,1.0,1.0,0,64
462-640,28,462-640PL1,27,1.0,1.0,1.0,0,0
462-640,28,462-640PL2,27,1.0,1.0,1.0,0,64
462-640,30,462-640PL1,28,1.0,1.0,1.0,0,0
462-640,30,462-640PL2,28,1.0,1.0,1.0,0,64
462-640,31,462-640PL1,30,1.0,1.0,1.0,0,0
462-640,31,462-640PL2,30,1.0,1.0,1.0,0,64
462-640,33,462-640PL1,31,1.0,1.0,1.0,0,0
462-640,33,462-640PL2,31,1.0,1.0,1.0,0,64
462-640,35,462-640PL1,33,1.0,1.0,1.0,0,0
462-640,35,462-640PL2,33,1.0,1.0,1.0,0,64
462-640,36,462-640PL1,35,0.984375,0.03571428571428571,0.0,1,1
462-640,36,462-640PL2,35,0.984375,1.0,1.0,1,64
462-640,37,462-640PL1,36,1.0,1.0,0.0,0,0
462-640,37,462-640PL2,36,1.0,1.0,1.0,0,64
462-640,40,462-640PL1,37,1.0,1.0,1.0,0,0
462-640,40,462-640PL2,37,1.0,1.0,1.0,0,64
462-640,42,462-640PL1,40,1.0,1.0,1.0,0,0
462-640,42,462-640PL2,40,1.0,1.0,1.0,0,64
462-640,45,462-640PL1,42,1.0,1.0,1.0,0,0
462-640,45,462-640PL2,42,1.0,1.0,1.0,0,64
462-640,46,462-640PL1,45,1.0,1.0,1.0,0,0
462-640,46,462-640PL2,45,1.0,1.0,1.0,0,64
462-640,47,462-640PL1,46,1.0,1.0,1.0,0,0
462-640,47,462-640PL2,46,1.0,1.0,1.0,0,64
462-640,49,462-640PL1,47,1.0,1.0,1.0,0,0
462-640,49,462-640PL2,47,1.0,1.0,1.0,0,64
462-640,51,462-640PL1,49,1.0,1.0,1.0,0,0
462-640,51,462-640PL2,49,1.0,1.0,1.0,0,64
462-640,52,462-640PL1,51,1.0,1.0,1.0,0,0
462-640,52,462-640PL2,51,1.0,1.0,1.0,0,64
462-640,53,462-640PL1,52,1.0,1.0,1.0,0,0
462-640,53,462-640PL2,52,1.0,1.0,1.0,0,64
462-640,55,462-640PL1,53,1.0,1.0,1.0,0,0
462-640,55,462-640PL2,53,1.0,1.0,1.0,0,64
462-640,56,462-640PL1,55,1.0,1.0,1.0,0,0
462-640,56,462-640PL2,55,1.0,1.0,1.0,0,64
469-569,1,469-569PL1,,0.484375,0.5625,,29,36
469-569,1,469-569PL2,,0.484375,0.828125,,29,53
469-569,2,469-569PL1,1,0.25,0.890625,0.603448275862069,44,57
469-569,2,469-569PL2,1,0.25,0.734375,0.5625,44,47
469-569,4,469-569PL1,2,0.390625,0.734375,0.7333333333333333,36,47
469-569,4,469-569PL2,2,0.390625,0.78125,0.5396825396825397,36,50
469-569,5,469-569PL1,4,0.84375,0.8,0.6111111111111112,10,40
469-569,5,469-569PL2,4,0.84375,0.9411764705882353,0.6153846153846154,10,34
469-569,8,469-569PL1,5,0.984375,0.9696969696969697,0.7804878048780488,1,33
469-569,8,469-569PL2,5,0.984375,1.0,0.9411764705882353,1,32
469-569,9,469-569PL1,8,0.984375,1.0,0.9696969696969697,1,32
469-569,9,469-569PL2,8,0.984375,0.9696969696969697,0.9696969696969697,1,33
469-569,14,469-569PL1,9,1.0,1.0,1.0,0,32
469-569,14,469-569PL2,9,1.0,1.0,0.9696969696969697,0,32
469-569,15,469-569PL1,14,0.984375,1.0,1.0,1,32
469-569,15,469-569PL2,14,0.984375,0.9696969696969697,0.9696969696969697,1,33
469-569,17,469-569PL1,15,0.984375,1.0,1.0,1,32
469-569,17,469-569PL2,15,0.984375,0.9696969696969697,0.9411764705882353,1,33
469-569,18,469-569PL1,17,1.0,1.0,1.0,0,32
469-569,18,469-569PL2,17,1.0,1.0,0.9696969696969697,0,32
469-569,20,469-569PL1,18,1.0,1.0,1.0,0,32
469-569,20,469-569PL2,18,1.0,1.0,1.0,0,32
469-569,22,469-569PL1,20,1.0,1.0,1.0,0,32
469-569,22,469-569PL2,20,1.0,1.0,1.0,0,32
469-569,24,469-569PL1,22,1.0,1.0,1.0,0,32
469-569,24,469-569PL2,22,1.0,1.0,1.0,0,32
469-569,25,469-569PL1,24,1.0,1.0,1.0,0,32
469-569,25,469-569PL2,24,1.0,1.0,1.0,0,32
469-569,26,469-569PL1,25,1.0,1.0,1.0,0,32
469-569,26,469-569PL2,25,1.0,1.0,1.0,0,32
469-569,27,469-569PL1,26,1.0,1.0,1.0,0,32
469-569,27,469-569PL2,26,1.0,1.0,1.0,0,32
469-569,28,469-569PL1,27,1.0,1.0,1.0,0,32
469-569,28,469-569PL2,27,1.0,1.0,1.0,0,32
469-569,29,469-569PL1,28,1.0,1.0,1.0,0,32
469-569,29,469-569PL2,28,1.0,1.0,1.0,0,32
469-569,30,469-569PL1,29,1.0,1.0,1.0,0,32
469-569,30,469-569PL2,29,1.0,1.0,1.0,0,32
469-569,31,469-569PL1,30,1.0,1.0,1.0,0,32
469-569,31,469-569PL2,30,1.0,1.0,1.0,0,32
469-569,32,469-569PL1,31,1.0,1.0,1.0,0,32
469-569,32,469-569PL2,31,1.0,1.0,1.0,0,32
469-569,34,469-569PL1,32,1.0,1.0,1.0,0,32
469-569,34,469-569PL2,32,1.0,1.0,1.0,0,32
469-569,35,469-569PL1,34,1.0,1.0,1.0,0,32
469-569,35,469-569PL2,34,1.0,1.0,1.0,0,32
469-569,36,469-569PL1,35,1.0,1.0,1.0,0,32
469-569,36,469-569PL2,35,1.0,1.0,1.0,0,32
469-569,43,469-569PL1,36,1.0,1.0,1.0,0,32
469-569,43,469-569PL2,36,1.0,1.0,1.0,0,32
469-569,44,469-569PL1,43,1.0,1.0,1.0,0,32
469-569,44,469-569PL2,43,1.0,1.0,1.0,0,32
469-569,47,469-569PL1,44,0.984375,1.0,1.0,1,32
469-569,47,469-569PL2,44,0.984375,0.9696969696969697,0.9696969696969697,1,33
469-569,48,469-569PL1,47,1.0,1.0,1.0,0,32
469-569,48,469-569PL2,47,1.0,1.0,0.9696969696969697,0,32
469-569,49,469-569PL1,48,1.0,1.0,1.0,0,32
469-569,49,469-569PL2,48,1.0,1.0,1.0,0,32
469-569,52,469-569PL1,49,0.984375,1.0,1.0,1,32
469-569,52,469-569PL2,49,0.984375,0.9696969696969697,0.9696969696969697,1,33
469-569,54,469-569PL1,52,1.0,1.0,1.0,0,32
469-569,54,469-569PL2,52,1.0,1.0,0.9696969696969697,0,32
469-569,57,469-569PL1,54,0.984375,1.0,1.0,1,32
469-569,57,469-569PL2,54,0.984375,0.9696969696969697,0.9696969696969697,1,33
469-569,58,469-569PL1,57,1.0,1.0,1.0,0,32
469-569,58,469-569PL2,57,1.0,1.0,0.9696969696969697,0,32
475-186,1,475-186PL1,,0.296875,0.03571428571428571,,0,1
475-186,1,475-186PL2,,0.296875,0.3157894736842105,,0,18
475-186,8,475-186PL1,1,0.296875,0.2894736842105263,0.0,0,17
475-186,8,475-186PL2,1,0.296875,0.0625,0.0,0,2
475-186,15,475-186PL1,8,0.140625,0.24242424242424243,0.13043478260869565,0,9
475-186,15,475-186PL2,8,0.140625,1.0,0.0,0,0
475-186,16,475-186PL1,15,0.109375,0.14705882352941177,0.23076923076923078,0,7
475-186,16,475-186PL2,15,0.109375,1.0,1.0,0,0
475-186,17,475-186PL1,16,0.140625,0.18421052631578946,0.06666666666666667,0,9
475-186,17,475-186PL2,16,0.140625,1.0,1.0,0,0
475-186,19,475-186PL1,17,0.625,0.1875,0.07142857142857142,1,6
475-186,19,475-186PL2,17,0.625,0.5813953488372093,0.0,1,36
475-186,20,475-186PL1,19,0.578125,0.09375,0.125,1,3
475-186,20,475-186PL2,19,0.578125,0.5625,0.4117647058823529,1,36
475-186,21,475-186PL1,20,0.421875,0.2727272727272727,0.0,5,10
475-186,21,475-186PL2,20,0.421875,0.5277777777777778,0.3404255319148936,5,27
475-186,28,475-186PL1,21,0.0,1.0,0.0,0,0
475-186,28,475-186PL2,21,0.0,1.0,0.0,0,0
475-186,30,475-186PL1,28,0.46875,1.0,1.0,0,0
475-186,30,475-186PL2,28,0.46875,0.55,0.0,0,30
475-186,32,475-186PL1,30,0.34375,0.2631578947368421,0.0,3,12
475-186,32,475-186PL2,30,0.34375,0.25,0.24324324324324326,3,16
475-186,33,475-186PL1,32,0.046875,0.0625,0.16666666666666666,0,2
475-186,33,475-186PL2,32,0.046875,0.03125,0.0,0,1
475-186,35,475-186PL1,33,0.0,1.0,0.0,0,0
475-186,35,475-186PL2,33,0.0,1.0,0.0,0,0
475-186,44,475-186PL1,35,0.015625,1.0,1.0,0,0
475-186,44,475-186PL2,35,0.015625,0.03571428571428571,0.0,0,1
475-186,45,475-186PL1,44,0.015625,1.0,1.0,0,0
475-186,45,475-186PL2,44,0.015625,0.03571428571428571,0.0,0,1
475-186,46,475-186PL1,45,0.0,1.0,1.0,0,0
475-186,46,475-186PL2,45,0.0,1.0,0.0,0,0
475-186,47,475-186PL1,46,0.0,1.0,1.0,0,0
475-186,47,475-186PL2,46,0.0,1.0,1.0,0,0
475-186,49,475-186PL1,47,0.0,1.0,1.0,0,0
475-186,49,475-186PL2,47,0.0,1.0,1.0,0,0
475-186,50,475-186PL1,49,0.0,1.0,1.0,0,0
475-186,50,475-186PL2,49,0.0,1.0,1.0,0,0
475-186,51,475-186PL1,50,0.0,1.0,1.0,0,0
475-186,51,475-186PL2,50,0.0,1.0,1.0,0,0
475-186,52,475-186PL1,51,0.0,1.0,1.0,0,0
475-186,52,475-186PL2,51,0.0,1.0,1.0,0,0
475-186,55,475-186PL1,52,0.0,1.0,1.0,0,0
475-186,55,475-186PL2,52,0.0,1.0,1.0,0,0
475-186,56,475-186PL1,55,0.0,1.0,1.0,0,0
475-186,56,475-186PL2,55,0.0,1.0,1.0,0,0
475-186,59,475-186PL1,56,0.0,1.0,1.0,0,0
475-186,59,475-186PL2,56,0.0,1.0,1.0,0,0
483-710,1,483-710PL1,,0.109375,0.16666666666666666,,0,6
483-710,1,483-710PL2,,0.109375,0.03125,,0,1
483-710,2,483-710PL1,1,0.171875,0.24324324324324326,0.14285714285714285,0,10
483-710,2,483-710PL2,1,0.171875,0.03125,0.0,0,1
483-710,3,483-710PL1,2,0.34375,0.3,0.08333333333333333,3,16
483-710,3,483-710PL2,2,0.34375,0.3333333333333333,0.08333333333333333,3,12
483-710,5,483-710PL1,3,0.28125,0.265625,0.1,2,17
483-710,5,483-710PL2,3,0.28125,0.1,0.13333333333333333,2,5
483-710,6,483-710PL1,5,0.203125,0.25,0.13043478260869565,0,9
483-710,6,483-710PL2,5,0.203125,0.09090909090909091,0.125,0,4
483-710,7,483-710PL1,6,0.234375,0.24324324324324326,0.26666666666666666,1,10
483-710,7,483-710PL2,6,0.234375,0.14705882352941177,0.0,1,7
483-710,8,483-710PL1,7,0.015625,1.0,0.0,0,0
483-710,8,483-710PL2,7,0.015625,0.03125,0.0,0,1
483-710,14,483-710PL1,8,0.6875,0.734375,0.0,7,47
483-710,14,483-710PL2,8,0.6875,0.23684210526315788,0.0,7,11
483-710,17,483-710PL1,14,0.546875,0.65625,0.5892857142857143,21,42
483-710,17,483-710PL2,14,0.546875,0.9142857142857143,0.24324324324324326,21,35
483-710,19,483-710PL1,17,0.46875,0.796875,0.576271186440678,28,51
483-710,19,483-710PL2,17,0.46875,0.5581395348837209,0.25,28,35
483-710,21,483-710PL1,19,0.65625,0.734375,0.6333333333333333,21,47
483-710,21,483-710PL2,19,0.65625,0.8648648648648649,0.2857142857142857,21,37
483-710,23,483-710PL1,21,0.25,0.890625,0.6774193548387096,47,57
483-710,23,483-710PL2,21,0.25,0.828125,0.6071428571428571,47,53
483-710,24,483-710PL1,23,0.515625,0.7111111111111111,0.6190476190476191,27,45
483-710,24,483-710PL2,23,0.515625,0.65625,0.5079365079365079,27,42
483-710,28,483-710PL1,24,0.546875,0.75,0.453125,29,48
483-710,28,483-710PL2,24,0.546875,0.7111111111111111,0.45,29,45
483-710,29,483-710PL1,28,0.296875,0.875,0.6774193548387096,45,56
483-710,29,483-710PL2,28,0.296875,0.828125,0.53125,45,53
483-710,31,483-710PL1,29,0.375,0.765625,0.6935483870967742,36,49
483-710,31,483-710PL2,29,0.375,0.734375,0.639344262295082,36,47
483-710,34,483-710PL1,31,0.390625,0.671875,0.4838709677419355,28,43
483-710,34,483-710PL2,31,0.390625,0.59375,0.46551724137931033,28,38
483-710,35,483-710PL1,34,0.625,0.734375,0.5789473684210527,10,47
483-710,35,483-710PL2,34,0.625,0.203125,0.24390243902439024,10,13
483-710,36,483-710PL1,35,0.59375,0.71875,0.6909090909090909,12,46
483-710,36,483-710PL2,35,0.59375,0.29411764705882354,0.20833333333333334,12,16
483-710,41,483-710PL1,36,0.703125,0.953125,0.7258064516129032,16,61
483-710,41,483-710PL2,36,0.703125,0.3333333333333333,0.18518518518518517,16,16
483-710,44,483-710PL1,41,0.671875,0.734375,0.7142857142857143,8,47
483-710,44,483-710PL2,41,0.671875,0.1891891891891892,0.21739130434782608,8,12
483-710,46,483-710PL1,44,0.734375,0.9375,0.7258064516129032,14,60
483-710,46,483-710PL2,44,0.734375,0.2647058823529412,0.08,14,15
483-710,48,483-710PL1,46,0.515625,0.859375,0.8253968253968254,25,55
483-710,48,483-710PL2,46,0.515625,0.4375,0.2647058823529412,25,28
483-710,50,483-710PL1,48,0.828125,0.9375,0.796875,7,60
483-710,50,483-710PL2,48,0.828125,0.18181818181818182,0.12903225806451613,7,7
483-710,51,483-710PL1,50,0.546875,0.765625,0.703125,15,49
483-710,51,483-710PL2,50,0.546875,0.3333333333333333,0.15,15,16
483-710,52,483-710PL1,51,0.546875,0.828125,0.7586206896551724,21,53
483-710,52,483-710PL2,51,0.546875,0.3953488372093023,0.2903225806451613,21,24
483-710,55,483-710PL1,52,0.546875,0.75,0.6290322580645161,17,48
483-710,55,483-710PL2,52,0.546875,0.328125,0.2857142857142857,17,21
483-710,58,483-710PL1,55,0.515625,0.6875,0.5862068965517241,19,44
483-710,58,483-710PL2,55,0.515625,0.421875,0.2,19,27
483-710,60,483-710PL1,58,0.59375,0.75,0.5862068965517241,13,48
483-710,60,483-710PL2,58,0.59375,0.2972972972972973,0.16216216216216217,13,16
487-811,1,487-811PL1,,0.0,1.0,,64,64
487-811,1,487-811PL2,,0.0,1.0,,64,64
487-811,2,487-811PL1,1,0.640625,1.0,1.0,23,64
487-811,2,487-811PL2,1,0.640625,0.41025641025641024,0.359375,23,23
487-811,3,487-811PL1,2,0.640625,1.0,1.0,23,64
487-811,3,487-811PL2,2,0.640625,0.375,0.2777777777777778,23,23
487-811,4,487-811PL1,3,0.78125,1.0,1.0,14,64
487-811,4,487-811PL2,3,0.78125,0.2777777777777778,0.15625,14,14
487-811,10,487-811PL1,4,0.8125,1.0,1.0,12,64
487-811,10,487-811PL2,4,0.8125,0.23076923076923078,0.18181818181818182,12,12
487-811,12,487-811PL1,10,0.828125,1.0,1.0,11,64
487-811,12,487-811PL2,10,0.828125,0.19444444444444445,0.15,11,11
487-811,13,487-811PL1,12,0.8125,1.0,1.0,12,64
487-811,13,487-811PL2,12,0.8125,0.3333333333333333,0.15,12,12
487-811,14,487-811PL1,13,0.65625,1.0,1.0,22,64
487-811,14,487-811PL2,13,0.65625,0.35,0.1724137931034483,22,22
487-811,19,487-811PL1,14,0.578125,1.0,1.0,27,64
487-811,19,487-811PL2,14,0.578125,0.43902439024390244,0.32432432432432434,27,27
487-811,20,487-811PL1,19,1.0,1.0,1.0,0,64
487-811,20,487-811PL2,19,1.0,1.0,0.0,0,0
487-811,21,487-811PL1,20,0.640625,1.0,1.0,23,64
487-811,21,487-811PL2,20,0.640625,0.4864864864864865,0.0,23,23
487-811,22,487-811PL1,21,0.984375,1.0,1.0,1,64
487-811,22,487-811PL2,21,0.984375,0.03125,0.0,1,1
487-811,24,487-811PL1,22,0.984375,1.0,1.0,1,64
487-811,24,487-811PL2,22,0.984375,0.03125,0.0,1,1
487-811,25,487-811PL1,24,1.0,1.0,1.0,0,64
487-811,25,487-811PL2,24,1.0,1.0,0.0,0,0
487-811,26,487-811PL1,25,1.0,1.0,1.0,0,64
487-811,26,487-811PL2,25,1.0,1.0,1.0,0,0
487-811,29,487-811PL1,26,0.15625,1.0,1.0,54,64
487-811,29,487-811PL2,26,0.15625,0.84375,0.0,54,54
487-811,32,487-811PL1,29,0.9375,1.0,1.0,4,64
487-811,32,487-811PL2,29,0.9375,0.14285714285714285,0.07407407407407407,4,4
487-811,34,487-811PL1,32,1.0,1.0,1.0,0,64
487-811,34,487-811PL2,32,1.0,1.0,0.0,0,0
487-811,35,487-811PL1,34,0.296875,1.0,1.0,45,64
487-811,35,487-811PL2,34,0.296875,0.703125,0.0,45,45
487-811,41,487-811PL1,35,1.0,1.0,1.0,0,64
487-811,41,487-811PL2,35,1.0,1.0,0.0,0,0
487-811,42,487-811PL1,41,0.75,1.0,1.0,16,64
487-811,42,487-811PL2,41,0.75,0.37142857142857144,0.0,16,16
487-811,43,487-811PL1,42,1.0,1.0,1.0,0,64
487-811,43,487-811PL2,42,1.0,1.0,0.0,0,0
487-811,45,487-811PL1,43,0.0,1.0,1.0,64,64
487-811,45,487-811PL2,43,0.0,1.0,0.0,64,64
487-811,46,487-811PL1,45,0.53125,1.0,1.0,30,64
487-811,46,487-811PL2,45,0.53125,0.47619047619047616,0.46875,30,30
487-811,49,487-811PL1,46,0.46875,1.0,1.0,34,64
487-811,49,487-811PL2,46,0.46875,0.53125,0.28,34,34
487-811,50,487-811PL1,49,1.0,1.0,1.0,0,64
487-811,50,487-811PL2,49,1.0,1.0,0.0,0,0
487-811,52,487-811PL1,50,1.0,1.0,1.0,0,64
487-811,52,487-811PL2,50,1.0,1.0,1.0,0,0
487-811,53,487-811PL1,52,0.546875,0.953125,0.953125,29,61
487-811,53,487-811PL2,52,0.546875,1.0,0.0,29,32
487-811,58,487-811PL1,53,0.46875,1.0,0.953125,34,64
487-811,58,487-811PL2,53,0.46875,0.7368421052631579,0.7368421052631579,34,34
487-811,59,487-811PL1,58,0.875,1.0,1.0,8,64
487-811,59,487-811PL2,58,0.875,0.125,0.13513513513513514,8,8
487-811,60,487-811PL1,59,0.4375,1.0,1.0,36,64
487-811,60,487-811PL2,59,0.4375,0.7,0.07317073170731707,36,36
505-833,3,505-833PL1,,0.125,0.13157894736842105,,0,7
505-833,3,505-833PL2,,0.125,0.03125,,0,1
505-833,4,505-833PL1,3,0.984375,1.0,0.109375,1,64
505-833,4,505-833PL2,3,0.984375,0.03571428571428571,0.0,1,1
505-833,7,505-833PL1,4,0.984375,1.0,1.0,1,64
505-833,7,505-833PL2,4,0.984375,0.03571428571428571,0.0,1,1
505-833,10,505-833PL1,7,0.984375,1.0,1.0,1,64
505-833,10,505-833PL2,7,0.984375,0.03125,0.0,1,1
505-833,12,505-833PL1,10,0.984375,1.0,1.0,1,64
505-833,12,505-833PL2,10,0.984375,0.03125,0.0,1,1
505-833,13,505-833PL1,12,0.984375,1.0,1.0,1,64
505-833,13,505-833PL2,12,0.984375,0.03125,0.0,1,1
505-833,17,505-833PL1,13,0.984375,1.0,1.0,1,64
505-833,17,505-833PL2,13,0.984375,0.03125,0.0,1,1
505-833,20,505-833PL1,17,0.984375,1.0,1.0,1,64
505-833,20,505-833PL2,17,0.984375,0.03571428571428571,0.0,1,1
505-833,21,505-833PL1,20,0.984375,1.0,1.0,1,64
505-833,21,505-833PL2,20,0.984375,0.03125,0.0,1,1
505-833,22,505-833PL1,21,0.984375,1.0,1.0,1,64
505-833,22,505-833PL2,21,0.984375,0.03125,0.0,1,1
505-833,25,505-833PL1,22,0.984375,1.0,1.0,1,64
505-833,25,505-833PL2,22,0.984375,0.03125,0.0,1,1
505-833,27,505-833PL1,25,0.984375,1.0,1.0,1,64
505-833,27,505-833PL2,25,0.984375,0.03125,0.0,1,1
505-833,29,505-833PL1,27,0.984375,1.0,1.0,1,64
505-833,29,505-833PL2,27,0.984375,0.03125,0.0,1,1
505-833,30,505-833PL1,29,0.984375,1.0,1.0,1,64
505-833,30,505-833PL2,29,0.984375,0.03125,0.0,1,1
505-833,31,505-833PL1,30,0.984375,1.0,1.0,1,64
505-833,31,505-833PL2,30,0.984375,0.03571428571428571,0.0,1,1
505-833,33,505-833PL1,31,0.984375,1.0,1.0,1,64
505-833,33,505-833PL2,31,0.984375,0.03125,0.0,1,1
505-833,36,505-833PL1,33,0.25,0.2702702702702703,0.234375,0,15
505-833,36,505-833PL2,33,0.25,0.03571428571428571,0.0,0,1
505-833,37,505-833PL1,36,0.96875,0.984375,0.23809523809523808,1,63
505-833,37,505-833PL2,36,0.96875,0.03125,0.0,1,1
505-833,40,505-833PL1,37,0.53125,0.53125,0.5396825396825397,8,34
505-833,40,505-833PL2,37,0.53125,0.3333333333333333,0.0,8,16
505-833,42,505-833PL1,40,0.453125,0.21052631578947367,0.1282051282051282,3,10
505-833,42,505-833PL2,40,0.453125,0.390625,0.1388888888888889,3,25
505-833,43,505-833PL1,42,0.296875,0.12903225806451613,0.0,4,7
505-833,43,505-833PL2,42,0.296875,0.4358974358974359,0.45161290322580644,4,20
505-833,45,505-833PL1,43,0.484375,0.390625,0.06666666666666667,6,25
505-833,45,505-833PL2,43,0.484375,0.35,0.35714285714285715,6,18
505-833,46,505-833PL1,45,0.25,0.09090909090909091,0.03571428571428571,0,4
505-833,46,505-833PL2,45,0.25,0.2571428571428571,0.30434782608695654,0,12
505-833,47,505-833PL1,46,0.3125,0.5625,0.02564102564102564,18,36
505-833,47,505-833PL2,46,0.3125,0.3125,0.18518518518518517,18,20
505-833,49,505-833PL1,47,0.390625,0.3170731707317073,0.2,8,18
505-833,49,505-833PL2,47,0.390625,0.359375,0.13157894736842105,8,23
505-833,56,505-833PL1,49,0.515625,1.0,0.0,0,0
505-833,56,505-833PL2,49,0.515625,0.515625,0.24444444444444444,0,33
505-833,59,505-833PL1,56,0.578125,0.12121212121212122,0.0,3,5
505-833,59,505-833PL2,56,0.578125,0.59375,0.2909090909090909,3,38
538-623,1,538-623PL1,,0.53125,1.0,,30,64
538-623,1,538-623PL2,,0.53125,0.631578947368421,,30,30
538-623,2,538-623PL1,1,0.015625,0.984375,0.984375,63,63
538-623,2,538-623PL2,1,0.015625,1.0,0.46875,63,64
538-623,4,538-623PL1,2,0.203125,0.796875,0.78125,51,51
538-623,4,538-623PL2,2,0.203125,1.0,1.0,51,64
538-623,6,538-623PL1,4,0.0,1.0,0.796875,64,64
538-623,6,538-623PL2,4,0.0,1.0,1.0,64,64
538-623,8,538-623PL1,6,0.203125,0.796875,0.796875,51,51
538-623,8,538-623PL2,6,0.203125,1.0,1.0,51,64
538-623,9,538-623PL1,8,0.15625,0.84375,0.640625,54,54
538-623,9,538-623PL2,8,0.15625,1.0,1.0,54,64
538-623,12,538-623PL1,9,0.0,1.0,0.84375,64,64
538-623,12,538-623PL2,9,0.0,1.0,1.0,64,64
538-623,13,538-623PL1,12,0.015625,0.984375,0.984375,63,63
538-623,13,538-623PL2,12,0.015625,1.0,1.0,63,64
538-623,15,538-623PL1,13,0.0,1.0,0.984375,64,64
538-623,15,538-623PL2,13,0.0,1.0,1.0,64,64
538-623,16,538-623PL1,15,0.0625,0.9375,0.9375,60,60
538-623,16,538-623PL2,15,0.0625,1.0,1.0,60,64
538-623,17,538-623PL1,16,0.28125,0.71875,0.65625,46,46
538-623,17,538-623PL2,16,0.28125,1.0,1.0,46,64
538-623,18,538-623PL1,17,0.0,1.0,0.71875,64,64
538-623,18,538-623PL2,17,0.0,1.0,1.0,64,64
538-623,19,538-623PL1,18,0.203125,0.84375,0.84375,51,54
538-623,19,538-623PL2,18,0.203125,0.953125,0.953125,51,61
538-623,20,538-623PL1,19,0.0,1.0,0.84375,64,64
538-623,20,538-623PL2,19,0.0,1.0,0.953125,64,64
538-623,22,538-623PL1,20,0.125,0.875,0.875,56,56
538-623,22,538-623PL2,20,0.125,1.0,1.0,56,64
538-623,23,538-623PL1,22,0.0,1.0,0.875,64,64
538-623,23,538-623PL2,22,0.0,1.0,1.0,64,64
538-623,26,538-623PL1,23,0.15625,0.84375,0.84375,54,54
538-623,26,538-623PL2,23,0.15625,1.0,1.0,54,64
538-623,28,538-623PL1,26,0.0,1.0,0.84375,64,64
538-623,28,538-623PL2,26,0.0,1.0,1.0,64,64
538-623,29,538-623PL1,28,0.1875,0.8125,0.8125,52,52
538-623,29,538-623PL2,28,0.1875,1.0,1.0,52,64
538-623,30,538-623PL1,29,0.25,0.75,0.9230769230769231,48,48
538-623,30,538-623PL2,29,0.25,1.0,1.0,48,64
538-623,31,538-623PL1,30,0.21875,0.78125,0.53125,50,50
538-623,31,538-623PL2,30,0.21875,1.0,1.0,50,64
538-623,33,538-623PL1,31,0.140625,0.859375,0.640625,55,55
538-623,33,538-623PL2,31,0.140625,1.0,1.0,55,64
538-623,34,538-623PL1,33,0.140625,0.875,0.734375,55,56
